2025-06-24 00:00:00,13461.099609375,108.87906646728516,12852.472369791667,106.83338798522949,True,0
2025-06-25 00:00:00,13461.169921875,108.93871307373047,12855.31490234375,106.84437705993652,True,0
2025-06-26 00:00:00,13569.2900390625,109.25685119628906,12860.014036458333,106.85661533355713,True,0
2025-06-27 00:00:00,13641.099609375,109.11766815185547,12864.842701822916,106.86693836212159,True,0
2025-06-30 00:00:00,13712.7099609375,109.39602661132812,12869.8063671875,106.87748249053955,True,0
2025-07-01 00:00:00,13697.6796875,109.33616638183594,12874.665234375,106.88738590240479,True,0
2025-07-02 00:00:00,13763.0400390625,109.28629302978516,12879.484967447917,106.89694240570068,True,0
2025-07-03 00:00:00,13879.98046875,109.09674835205078,12884.7791015625,106.90374645233155,True,0
2025-07-07 00:00:00,13771.1103515625,108.95708465576172,12889.0834375,106.90799873352051,True,0
2025-07-08 00:00:00,13761.330078125,108.86730194091797,12892.81583984375,106.91199718475342,True,0
2025-07-09 00:00:00,13844.919921875,109.27631378173828,12897.434772135417,106.92004047393799,True,0
2025-07-10 00:00:00,13884.8896484375,109.24639129638672,12901.819837239584,106.92632461547852,True,0
2025-07-11 00:00:00,13839.1103515625,109.06682586669922,12905.673372395833,106.93244255065918,True,0
2025-07-14 00:00:00,13858.6201171875,109.13665771484375,12909.615305989584,106.93886089324951,True,0
2025-07-15 00:00:00,13805.080078125,108.84735107421875,12912.663307291667,106.94251571655273,True,0
2025-07-16 00:00:00,13849.169921875,109.21646118164062,12916.166171875,106.95006465911865,True,0
2025-07-17 00:00:00,13923.75,109.31622314453125,12919.934505208334,106.95879528045654,True,0
2025-07-18 00:00:00,13923.349609375,109.43592834472656,12924.23490234375,106.96680755615235,True,0
2025-07-21 00:00:00,13943.16015625,109.71526336669922,12928.927903645834,106.97655780792236,True,0
2025-07-22 00:00:00,13952.349609375,109.81501770019531,12932.960169270833,106.98503929138184,True,0
2025-07-23 00:00:00,14061.51953125,109.38605499267578,12938.20203125,106.99186420440674,True,0
2025-07-24 00:00:00,14071.4501953125,109.46585845947266,12943.501302083334,107.00138317108154,True,0
2025-07-25 00:00:00,14128.1201171875,109.56562042236328,12948.830234375,107.01506317138671,True,0
2025-07-28 00:00:00,14130.6103515625,109.42595672607422,12954.5173046875,107.0286308670044,True,0
2025-07-29 00:00:00,14088.8603515625,110.01453399658203,12962.534973958333,107.04426250457763,True,0
2025-07-30 00:00:00,14071.33984375,109.5855712890625,12970.509973958333,107.05872581481934,True,0
2025-07-31 00:00:00,14020.4599609375,109.40599822998047,12977.208639322916,107.0712170791626,True,0
2025-08-01 00:00:00,13796.830078125,110.16999816894531,12981.778841145833,107.0874794769287,True,0
2025-08-04 00:00:00,14000.6904296875,110.48999786376953,12986.742975260417,107.10587902069092,True,0
2025-08-05 00:00:00,13932.8798828125,110.38999938964844,12991.283776041666,107.12319263458252,True,0
2025-08-06 00:00:00,14034.349609375,110.30000305175781,12997.47017578125,107.1399585723877,True,0
2025-08-07 00:00:00,14023.349609375,110.41999816894531,13004.517708333333,107.15893585205077,True,0
2025-08-08 00:00:00,14134.01953125,110.3499984741211,13012.665703125,107.17668426513671,True,0
2025-08-11 00:00:00,14100.0302734375,110.3499984741211,13020.77537109375,107.1982901763916,True,0
2025-08-12 00:00:00,14260.4296875,110.16000366210938,13028.865703125,107.21821365356445,True,0
2025-08-13 00:00:00,14306.9599609375,110.58000183105469,13036.777838541666,107.24155559539795,True,0
2025-08-14 00:00:00,14311.8095703125,110.25,13045.69263671875,107.26271034240723,True,0
2025-08-15 00:00:00,14273.5703125,110.04000091552734,13054.215572916666,107.2842311477661,True,0
2025-08-18 00:00:00,14273.2197265625,109.91999816894531,13064.054440104166,107.30617740631104,True,0
2025-08-19 00:00:00,14190.7998046875,110.02999877929688,13073.209375,107.32789237976074,True,0
2025-08-20 00:00:00,14156.650390625,110.1500015258789,13082.038444010417,107.34918193817138,True,0
2025-08-21 00:00:00,14101.7900390625,110.16999816894531,13088.926647135417,107.37115741729737,True,0
2025-08-22 00:00:00,14316.5498046875,110.91999816894531,13097.42904296875,107.39913585662842,True,0
2025-08-25 00:00:00,14255.759765625,110.70999908447266,13104.655774739584,107.42518466949463,True,0
2025-08-26 00:00:00,14315.599609375,110.97000122070312,13111.50923828125,107.45204475402832,True,0
2025-08-27 00:00:00,14349.8603515625,111.22000122070312,13118.045904947916,107.48098556518555,True,0
2025-08-28 00:00:00,14395.509765625,111.29000091552734,13124.411901041667,107.50832202911377,True,0
2025-08-29 00:00:00,14304.6796875,111.16999816894531,13130.419700520833,107.53359184265136,True,0
2025-09-02 00:00:00,14208.5,110.55000305175781,13137.088430989583,107.55752140045166,True,0
2025-09-03 00:00:00,14281.23046875,110.80000305175781,13143.430299479167,107.18608001708985,True,0
2025-09-04 00:00:00,14401.7099609375,110.97000122070312,13150.990696614583,107.2178416442871,True,0
2025-09-05 00:00:00,14358.1103515625,111.45999908447266,13157.792434895833,107.25215091705323,True,0
2025-09-08 00:00:00,14389.1298828125,111.69000244140625,13165.2441015625,107.28746356964112,True,0
2025-09-09 00:00:00,14428.25,111.47000122070312,13173.624368489584,107.32041191101074,True,0
2025-09-10 00:00:00,14471.7099609375,111.63999938964844,13181.65943359375,107.3533805847168,True,0
2025-09-11 00:00:00,14594.6396484375,111.81999969482422,13190.1675,107.38749340057373,True,0
2025-09-12 00:00:00,14588.1796875,111.66999816894531,13198.30896484375,107.42153835296631,True,0
2025-09-15 00:00:00,14660.1298828125,111.77999877929688,13207.767565104166,107.45574371337891,True,0
2025-09-16 00:00:00,14641.76953125,111.87999725341797,13216.498359375,107.48757598876954,True,0
2025-09-17 00:00:00,14627.7998046875,111.80999755859375,13225.10369140625,107.52027565002442,True,0
2025-09-18 00:00:00,14698.080078125,111.5,13234.410227864584,107.54976997375488,True,0
2025-09-19 00:00:00,14769.9296875,111.44000244140625,13243.270227864583,107.57745498657226,True,0
2025-09-22 00:00:00,14836.26953125,111.16999816894531,13252.55802734375,107.60408325195313,True,0
2025-09-23 00:00:00,14754.6298828125,111.47000122070312,13261.068763020834,107.63196636199952,True,0
2025-09-24 00:00:00,14712.7197265625,111.2699966430664,13269.0849609375,107.65733898162841,True,0
2025-09-25 00:00:00,14639.1796875,111.08999633789062,13276.989225260417,107.68244495391846,True,0
2025-09-26 00:00:00,14725.98046875,111.11000061035156,13286.999427083334,107.70721225738525,True,0
2025-09-29 00:00:00,14764.919921875,111.25,13297.70416015625,107.73365467071534,True,0
2025-09-30 00:00:00,14826.7998046875,111.22000122070312,13309.230494791667,107.76014190673828,True,0
2025-10-01 00:00:00,14877.9599609375,111.22000122070312,13321.08416015625,107.78741024017334,True,0
2025-10-02 00:00:00,14887.3203125,111.16999816894531,13334.3849609375,107.62617286682129,True,0
2025-10-03 00:00:00,14889.83984375,111.05000305175781,13346.329095052084,107.65669696807862,True,0
2025-10-06 00:00:00,14945.23046875,110.86000061035156,13360.170963541666,107.68685470581055,True,0
2025-10-07 00:00:00,14888.3701171875,111.16999816894531,13374.681028645833,107.71885475158692,True,0
2025-10-08 00:00:00,14975.1298828125,111.25,13388.821959635417,107.7545705795288,True,0
2025-10-09 00:00:00,14934.3798828125,111.12000274658203,13404.21576171875,107.79173294067382,True,0
2025-10-10 00:00:00,14531.41015625,111.51000213623047,13416.445826822917,107.82982204437256,True,0
2025-10-13 00:00:00,14758.0703125,111.79000091552734,13432.455026041667,107.86999263763428,True,0
2025-10-14 00:00:00,14735.2099609375,111.66999816894531,13448.934361979167,107.90839359283447,True,0
2025-10-15 00:00:00,14795.66015625,111.63999938964844,13465.4154296875,107.94664455413819,True,0
2025-10-16 00:00:00,14702.5703125,111.9000015258789,13482.410364583333,107.98751121520996,True,0
2025-10-17 00:00:00,14780.3603515625,111.68000030517578,13498.184231770834,108.02576763153075,True,0
2025-10-20 00:00:00,14938.2900390625,111.77999877929688,13514.474029947916,108.06515716552734,True,0
2025-10-21 00:00:00,14938.830078125,112.0199966430664,13531.651829427083,108.10496696472168,True,0
2025-10-22 00:00:00,14859.330078125,112.19999694824219,13547.409095052084,108.14674945831298,True,0
2025-10-23 00:00:00,14946.1298828125,111.9800033569336,13563.916829427084,108.18743072509766,True,0
2025-10-24 00:00:00,15064.91015625,111.97000122070312,13581.145631510417,108.2288921737671,True,0
2025-10-27 00:00:00,15250.1396484375,111.94000244140625,13598.140494791667,108.26883800506592,True,0
2025-10-28 00:00:00,15285.099609375,112.02999877929688,13615.2317578125,108.31108695983886,True,0
2025-10-29 00:00:00,15284.5302734375,111.44000244140625,13633.265423177083,108.35038494110107,True,0
2025-10-30 00:00:00,15133.23046875,111.19999694824219,13650.567428385417,108.38828845977783,True,0
2025-10-31 00:00:00,15173.9501953125,111.37999725341797,13669.78802734375,108.4234843826294,True,0
2025-11-03 00:00:00,15201.0,110.94000244140625,13688.726627604166,108.45579734802246,True,0
2025-11-04 00:00:00,15022.75,110.98999786376953,13706.163229166666,108.14013202667236,True,0
2025-11-05 00:00:00,15077.7099609375,110.58000183105469,13723.407298177084,108.17175426483155,True,0
2025-11-06 00:00:00,14909.2802734375,110.87999725341797,13743.554830729166,108.20546035766601,True,0
2025-11-07 00:00:00,14929.6298828125,110.9000015258789,13768.562493489584,108.2387812423706,True,0
2025-11-10 00:00:00,15161.4697265625,110.91999816894531,13795.288561197916,108.27127716064453,True,0
2025-11-11 00:00:00,15192.9404296875,111.37000274658203,13823.391497395833,108.3038372039795,True,0
2025-11-12 00:00:00,15203.1298828125,111.12999725341797,13844.597630208333,108.33485736846924,True,0
2025-11-13 00:00:00,14951.8701171875,110.87999725341797,13866.8886328125,108.36525882720947,True,0
2025-11-14 00:00:00,14947.51953125,110.75,13887.748561197917,108.39447486877441,True,0
2025-11-17 00:00:00,14812.01953125,110.7699966430664,13907.0790234375,108.42340255737305,True,0
2025-11-18 00:00:00,14690.8095703125,110.8499984741211,13925.73115234375,108.45151615142822,True,0
2025-11-19 00:00:00,14746.4404296875,110.70999908447266,13946.528821614584,108.47805416107178,True,0
2025-11-20 00:00:00,14518.9501953125,110.76000213623047,13965.7058203125,108.50251010894776,True,0
2025-11-21 00:00:00,14662.6796875,111.0199966430664,13987.663815104166,108.5291886138916,True,0
2025-11-24 00:00:00,14889.669921875,111.06999969482422,14009.2294140625,108.55752777099609,True,0
2025-11-25 00:00:00,15025.5400390625,111.2699966430664,14030.404680989583,108.58662174224854,True,0
2025-11-26 00:00:00,15129.5703125,111.51000213623047,14050.6730859375,108.6170629119873,True,0
2025-11-28 00:00:00,15211.1396484375,111.26000213623047,14070.890748697917,108.64941333770751,True,0
2025-12-01 00:00:00,15132.0,110.5,14090.52728515625,108.67504711151123,True,0
2025-12-02 00:00:00,15169.6298828125,110.52999877929688,14109.943020833334,108.38846820831299,True,0
2025-12-03 00:00:00,15215.33984375,110.77999877929688,14129.536022135417,108.41775478363037,True,0
2025-12-04 00:00:00,15232.8095703125,110.62999725341797,14148.728951822917,108.4452240371704,True,0
2025-12-05 00:00:00,15264.6396484375,110.44999694824219,14166.918548177084,108.47072704315185,True,0
2025-12-08 00:00:00,15212.83984375,110.2300033569336,14185.291881510417,108.4940645980835,True,0
2025-12-09 00:00:00,15199.66015625,110.08999633789062,14204.21521484375,108.51553897857666,True,0
